Channel 1,Channel 2,Channel 3,Channel 4,Class,CalNum
46.38671875,49.8046875,27.34375,46.875,0,
37.59765625,61.5234375,45.41015625,49.31640625,0,
37.59765625,41.9921875,46.38671875,48.828125,0,
43.9453125,28.3203125,34.66796875,50.29296875,0,
42.48046875,35.64453125,32.71484375,51.26953125,0,
36.62109375,50.29296875,30.76171875,42.48046875,0,
42.96875,58.10546875,31.73828125,42.96875,0,
57.12890625,36.62109375,47.8515625,58.10546875,0,
59.5703125,34.66796875,57.12890625,57.12890625,0,
45.8984375,65.4296875,50.29296875,55.17578125,0,
38.57421875,51.7578125,34.1796875,53.22265625,0,
47.8515625,24.4140625,32.2265625,40.52734375,0,
61.03515625,41.9921875,44.43359375,41.015625,0,
49.8046875,66.89453125,43.45703125,50.29296875,0,
29.78515625,46.38671875,29.296875,44.921875,0,
29.296875,38.57421875,27.83203125,42.48046875,0,
43.9453125,60.546875,25.87890625,56.640625,0,
54.6875,62.01171875,28.80859375,60.05859375,0,
55.17578125,43.45703125,30.76171875,52.24609375,0,
39.0625,27.34375,21.484375,51.26953125,0,
33.69140625,32.71484375,26.3671875,51.26953125,0,
44.43359375,52.734375,31.73828125,53.22265625,0,
43.9453125,36.1328125,40.0390625,53.7109375,0,
33.203125,2.44140625,44.921875,41.50390625,0,
30.76171875,52.24609375,45.8984375,38.0859375,0,
42.96875,63.96484375,39.55078125,52.734375,0,
0.0,35.15625,34.1796875,57.6171875,0,
0.0,31.25,37.59765625,45.8984375,0,
0.0,44.43359375,38.57421875,34.1796875,0,
0.0,49.31640625,39.55078125,37.109375,0,
0.0,32.71484375,41.9921875,43.45703125,0,
0.0,29.78515625,37.109375,48.828125,0,
0.0,36.1328125,19.04296875,47.36328125,0,
0.0,39.55078125,25.87890625,37.59765625,0,
0.0,8.7890625,36.1328125,37.109375,0,
0.0,23.4375,37.59765625,40.52734375,0,
0.0,75.1953125,43.45703125,45.8984375,0,
0.0,56.640625,37.109375,53.22265625,0,
30.76171875,24.90234375,34.1796875,41.9921875,0,
30.2734375,25.390625,46.38671875,46.875,0,
26.3671875,44.921875,42.96875,52.734375,0,
31.73828125,45.8984375,40.52734375,51.7578125,0,
35.15625,37.109375,42.96875,57.6171875,0,
33.69140625,40.0390625,34.66796875,50.78125,0,
26.85546875,45.8984375,42.96875,45.41015625,0,
22.94921875,37.109375,41.9921875,42.96875,0,
26.3671875,17.08984375,31.25,38.0859375,0,
25.390625,62.01171875,31.73828125,41.50390625,0,
17.578125,69.82421875,40.0390625,41.015625,0,
19.04296875,30.2734375,41.9921875,32.71484375,0,
23.4375,40.52734375,33.69140625,36.1328125,0,
21.97265625,54.19921875,31.73828125,41.015625,0,
15.625,51.7578125,28.3203125,43.45703125,0,
24.4140625,41.9921875,34.1796875,47.36328125,0,
35.64453125,48.33984375,46.38671875,43.9453125,0,
29.78515625,48.33984375,36.62109375,47.8515625,0,
23.92578125,38.57421875,35.64453125,50.29296875,0,
14.16015625,13.18359375,43.45703125,48.828125,0,
14.6484375,31.73828125,41.015625,32.71484375,0,
20.99609375,71.77734375,19.04296875,25.87890625,0,
19.53125,58.10546875,25.390625,44.43359375,0,
17.08984375,46.38671875,46.875,44.921875,0,
15.625,46.38671875,34.1796875,35.15625,0,
22.4609375,49.31640625,26.85546875,40.52734375,0,
26.3671875,16.6015625,36.1328125,48.33984375,0,
26.85546875,12.20703125,36.62109375,45.41015625,0,
42.96875,56.640625,39.55078125,54.19921875,0,
40.0390625,58.10546875,38.0859375,52.734375,0,
40.0390625,43.9453125,41.9921875,34.66796875,0,
37.109375,30.76171875,48.33984375,22.94921875,0,
35.15625,50.29296875,40.52734375,35.64453125,0,
41.015625,68.359375,30.2734375,53.22265625,0,
47.8515625,53.7109375,29.78515625,62.01171875,0,
52.24609375,44.43359375,12.20703125,50.29296875,0,
44.43359375,43.45703125,0.0,36.62109375,0,
63.96484375,56.15234375,0.0,54.6875,0,
79.1015625,56.15234375,0.0,71.77734375,0,
66.89453125,44.921875,0.0,60.546875,0,
53.22265625,43.9453125,0.0,35.15625,0,
59.08203125,38.0859375,0.0,50.29296875,0,
70.3125,14.6484375,0.0,67.3828125,0,
64.94140625,27.34375,0.0,51.26953125,0,
52.24609375,72.75390625,0.0,61.5234375,0,
60.546875,61.03515625,0.0,49.31640625,0,
63.96484375,45.8984375,0.0,45.41015625,0,
60.05859375,61.03515625,0.0,63.4765625,0,
71.77734375,65.91796875,40.52734375,59.08203125,0,
55.6640625,56.640625,34.66796875,71.2890625,0,
38.0859375,47.36328125,40.0390625,68.359375,0,
52.24609375,54.19921875,35.64453125,40.0390625,0,
47.8515625,41.50390625,26.85546875,46.875,0,
47.8515625,18.06640625,14.6484375,54.19921875,0,
49.31640625,14.16015625,24.4140625,57.12890625,0,
36.1328125,49.31640625,35.15625,48.33984375,0,
38.57421875,64.94140625,36.62109375,43.45703125,0,
33.203125,42.48046875,47.8515625,63.4765625,0,
28.80859375,41.50390625,42.96875,69.82421875,0,
35.64453125,43.9453125,27.34375,58.10546875,0,
36.1328125,49.31640625,35.15625,61.5234375,0,
34.66796875,34.1796875,29.78515625,49.31640625,0,
34.1796875,27.83203125,23.4375,34.66796875,0,
26.85546875,43.45703125,36.1328125,40.0390625,0,
17.578125,35.64453125,39.0625,42.48046875,0,
38.0859375,3.90625,44.921875,45.8984375,0,
39.55078125,23.92578125,39.55078125,48.828125,0,
34.1796875,41.9921875,2.9296875,40.52734375,0,
44.921875,28.80859375,17.578125,57.12890625,0,
48.33984375,31.25,47.8515625,61.03515625,0,
44.43359375,43.45703125,35.15625,44.921875,0,
33.203125,46.875,37.59765625,52.24609375,0,
36.1328125,36.62109375,41.015625,55.6640625,0,
43.9453125,34.1796875,39.55078125,62.01171875,0,
25.390625,36.62109375,40.0390625,61.5234375,0,
29.296875,45.41015625,30.76171875,57.6171875,0,
55.6640625,39.0625,37.109375,56.15234375,0,
49.8046875,14.6484375,34.66796875,47.8515625,0,
41.015625,18.5546875,12.20703125,61.03515625,0,
55.17578125,55.17578125,26.85546875,71.2890625,0,
48.33984375,37.109375,43.45703125,76.66015625,0,
36.62109375,-9.27734375,35.15625,65.4296875,0,
34.66796875,38.0859375,43.9453125,57.12890625,0,
56.15234375,61.03515625,53.7109375,69.3359375,0,
61.03515625,29.78515625,54.19921875,80.56640625,0,
49.31640625,29.78515625,47.8515625,83.0078125,0,
56.640625,40.0390625,46.875,84.47265625,0,
57.12890625,42.96875,48.828125,80.078125,0,
63.96484375,31.73828125,43.45703125,82.03125,0,
75.68359375,15.625,39.0625,82.03125,0,
76.171875,32.71484375,31.73828125,79.1015625,0,
72.75390625,57.6171875,34.66796875,89.84375,0,
67.87109375,32.71484375,26.3671875,75.68359375,0,
75.68359375,26.3671875,13.671875,58.10546875,0,
64.453125,47.36328125,21.484375,78.125,0,
47.36328125,39.55078125,32.71484375,77.1484375,0,
46.38671875,14.6484375,40.0390625,61.03515625,0,
48.828125,20.01953125,33.69140625,51.7578125,0,
51.7578125,43.9453125,34.1796875,53.7109375,0,
68.359375,35.64453125,36.62109375,77.63671875,0,
76.66015625,23.92578125,31.25,74.70703125,0,
60.546875,20.5078125,26.3671875,61.5234375,0,
66.89453125,29.78515625,26.3671875,66.89453125,0,
82.51953125,36.1328125,30.2734375,75.1953125,0,
71.2890625,12.20703125,32.2265625,60.546875,0,
46.38671875,40.0390625,35.64453125,40.0390625,0,
58.10546875,59.08203125,36.1328125,53.7109375,0,
65.91796875,39.55078125,29.78515625,75.1953125,0,
60.05859375,44.921875,31.73828125,77.1484375,0,
68.84765625,53.22265625,37.109375,64.453125,0,
70.80078125,37.59765625,24.90234375,58.59375,0,
64.94140625,26.3671875,17.08984375,52.734375,0,
65.4296875,32.2265625,37.59765625,73.73046875,0,
59.08203125,16.6015625,37.109375,69.3359375,0,
70.3125,33.203125,35.15625,54.19921875,0,
71.2890625,24.4140625,40.0390625,62.5,0,
53.7109375,10.25390625,30.2734375,48.828125,0,
59.08203125,45.8984375,25.87890625,59.08203125,0,
62.01171875,49.31640625,27.34375,65.4296875,0,
69.82421875,46.875,24.90234375,53.7109375,0,
77.63671875,43.9453125,32.71484375,61.03515625,0,
67.87109375,45.41015625,28.3203125,70.80078125,0,
73.73046875,45.41015625,23.92578125,71.77734375,0,
80.56640625,39.55078125,31.73828125,45.8984375,0,
75.1953125,41.50390625,33.203125,46.38671875,0,
76.171875,34.66796875,29.296875,61.03515625,0,
60.546875,28.3203125,26.3671875,55.17578125,0,
52.734375,-4.39453125,23.4375,50.78125,0,
54.6875,29.78515625,22.4609375,44.921875,0,
43.45703125,63.4765625,31.25,46.38671875,0,
50.78125,33.69140625,40.0390625,47.8515625,0,
54.19921875,30.76171875,26.85546875,38.0859375,0,
53.7109375,36.1328125,20.5078125,37.109375,0,
53.7109375,41.9921875,37.59765625,61.03515625,0,
51.26953125,41.9921875,38.57421875,61.5234375,0,
52.734375,41.50390625,38.0859375,42.96875,0,
52.24609375,47.8515625,36.1328125,38.0859375,0,
42.96875,35.15625,24.4140625,47.8515625,0,
51.7578125,-5.859375,28.3203125,57.12890625,0,
54.19921875,4.39453125,32.71484375,50.29296875,0,
52.24609375,58.10546875,33.203125,48.33984375,0,
63.96484375,51.7578125,39.0625,50.29296875,0,
58.10546875,37.59765625,34.66796875,46.38671875,0,
43.45703125,41.9921875,38.0859375,48.828125,0,
62.01171875,43.45703125,37.109375,42.48046875,0,
69.82421875,30.76171875,29.78515625,42.48046875,0,
48.33984375,19.04296875,29.78515625,46.875,0,
54.19921875,31.25,30.76171875,52.734375,0,
53.22265625,45.8984375,21.484375,45.8984375,0,
45.41015625,28.3203125,16.6015625,60.546875,0,
45.41015625,6.34765625,26.85546875,46.875,0,
52.24609375,34.66796875,26.3671875,27.83203125,0,
60.05859375,53.22265625,34.1796875,47.8515625,0,
47.8515625,39.55078125,46.38671875,44.921875,0,
46.875,37.59765625,41.9921875,41.9921875,0,
55.17578125,50.29296875,35.64453125,37.59765625,0,
47.8515625,49.31640625,34.66796875,27.34375,0,
41.015625,31.73828125,34.1796875,31.25,0,
37.109375,33.203125,24.4140625,43.9453125,0,
30.2734375,44.43359375,26.3671875,31.73828125,0,
46.875,42.48046875,41.015625,34.66796875,0,
47.36328125,-8.30078125,38.0859375,37.109375,0,
39.55078125,-11.71875,28.80859375,18.06640625,0,
48.828125,48.828125,34.1796875,35.15625,0,
37.59765625,52.734375,34.66796875,38.57421875,0,
39.0625,37.109375,27.83203125,40.0390625,0,
48.828125,47.36328125,25.390625,45.41015625,0,
53.22265625,59.5703125,23.92578125,34.66796875,0,
44.43359375,51.26953125,24.90234375,43.45703125,0,
36.1328125,39.0625,33.203125,52.24609375,0,
53.22265625,50.29296875,40.0390625,45.41015625,0,
54.6875,53.22265625,38.57421875,46.38671875,0,
37.59765625,38.0859375,37.59765625,44.921875,0,
45.41015625,24.4140625,33.203125,31.73828125,0,
45.8984375,28.3203125,36.62109375,30.76171875,0,
34.66796875,44.921875,36.62109375,28.3203125,0,
41.9921875,35.15625,33.203125,31.25,0,
43.9453125,4.8828125,30.76171875,41.015625,0,
40.52734375,42.48046875,21.484375,31.25,0,
48.33984375,63.96484375,23.4375,20.99609375,0,
34.66796875,43.9453125,32.71484375,34.1796875,0,
27.34375,33.203125,24.4140625,38.57421875,0,
35.15625,31.73828125,37.59765625,26.3671875,0,
32.71484375,34.1796875,47.36328125,23.4375,0,
28.3203125,27.34375,33.69140625,27.83203125,0,
32.2265625,20.01953125,37.59765625,29.296875,0,
40.0390625,21.97265625,36.1328125,25.87890625,0,
30.2734375,39.0625,39.55078125,36.62109375,0,
32.71484375,24.90234375,43.9453125,38.0859375,0,
36.1328125,19.04296875,27.83203125,31.25,0,
35.64453125,56.640625,22.4609375,25.87890625,0,
39.0625,43.45703125,31.25,19.04296875,0,
22.94921875,29.296875,33.69140625,36.62109375,0,
23.4375,47.36328125,38.0859375,32.2265625,0,
21.484375,53.22265625,34.66796875,5.859375,0,
29.78515625,35.64453125,34.1796875,23.92578125,0,
34.1796875,30.76171875,36.62109375,35.64453125,0,
20.99609375,33.203125,33.203125,32.2265625,0,
18.06640625,38.0859375,29.78515625,37.59765625,0,
24.90234375,32.2265625,34.1796875,32.71484375,0,
29.78515625,5.859375,33.203125,30.76171875,0,
21.484375,40.52734375,30.2734375,30.2734375,0,
13.671875,66.89453125,38.57421875,14.16015625,0,
20.01953125,40.0390625,41.50390625,13.18359375,0,
16.11328125,40.0390625,41.9921875,24.90234375,0,
13.18359375,59.5703125,34.1796875,40.0390625,0,
15.625,56.15234375,24.4140625,42.96875,0,
24.4140625,38.0859375,13.671875,45.41015625,0,
26.3671875,35.64453125,22.94921875,41.015625,0,
12.20703125,31.25,48.828125,30.76171875,0,
17.08984375,28.80859375,50.78125,30.2734375,0,
12.6953125,11.71875,41.015625,21.97265625,0,
22.4609375,17.08984375,34.66796875,5.37109375,0,
32.2265625,70.3125,38.0859375,15.625,0,
21.97265625,63.96484375,40.0390625,35.64453125,0,
26.3671875,49.31640625,30.76171875,34.66796875,0,
34.66796875,45.8984375,29.78515625,38.0859375,0,
