Channel 1,Channel 2,Channel 3,Channel 4,Class,CalNum
-131.8359375,40.52734375,46.38671875,-27.83203125,0,
117.67578125,50.29296875,45.8984375,-2.44140625,0,
227.05078125,50.29296875,53.7109375,25.390625,0,
-44.43359375,41.015625,52.24609375,-9.765625,0,
-187.98828125,50.29296875,54.19921875,-40.0390625,0,
72.265625,47.8515625,55.17578125,-18.5546875,0,
250.0,48.33984375,66.40625,17.578125,0,
39.0625,58.10546875,77.1484375,-6.34765625,0,
-167.96875,56.15234375,67.3828125,-46.875,0,
2.44140625,55.6640625,74.21875,-18.5546875,0,
264.6484375,62.5,90.33203125,27.34375,0,
161.1328125,61.03515625,86.9140625,16.6015625,0,
-125.9765625,48.33984375,83.984375,-17.578125,0,
-67.87109375,39.0625,91.30859375,-7.8125,0,
230.46875,37.59765625,94.23828125,39.0625,0,
247.55859375,49.31640625,97.65625,44.43359375,0,
-51.26953125,45.8984375,86.42578125,1.953125,0,
-150.87890625,35.64453125,79.58984375,-22.4609375,0,
134.765625,50.29296875,99.609375,16.6015625,0,
283.69140625,60.546875,101.07421875,45.8984375,0,
38.0859375,51.26953125,87.40234375,12.6953125,0,
-146.97265625,48.33984375,92.7734375,-14.16015625,0,
85.44921875,51.26953125,104.00390625,17.578125,0,
302.24609375,44.921875,102.05078125,54.19921875,0,
112.3046875,46.38671875,97.65625,34.1796875,0,
-125.9765625,46.875,96.19140625,-5.37109375,0,
16.11328125,33.69140625,100.5859375,5.859375,0,
280.2734375,48.33984375,106.4453125,46.875,0,
201.66015625,51.26953125,91.796875,43.9453125,0,
-67.3828125,39.55078125,90.8203125,-1.953125,0,
-56.640625,61.5234375,115.72265625,-8.30078125,0,
222.16796875,66.40625,117.67578125,46.38671875,0,
266.6015625,56.640625,103.515625,52.24609375,0,
-17.578125,49.31640625,93.26171875,3.90625,0,
-125.9765625,45.8984375,83.0078125,-18.06640625,0,
160.64453125,43.45703125,64.94140625,22.4609375,0,
306.15234375,42.96875,39.55078125,57.12890625,0,
57.6171875,39.55078125,12.6953125,16.11328125,0,
-119.62890625,36.1328125,-3.41796875,-20.01953125,0,
74.21875,43.9453125,-4.8828125,14.16015625,0,
291.9921875,44.921875,-4.39453125,45.41015625,0,
135.25390625,51.26953125,-4.39453125,19.53125,0,
-110.83984375,42.48046875,-7.32421875,-9.27734375,0,
-4.8828125,33.69140625,-7.32421875,8.30078125,0,
263.671875,37.109375,-0.48828125,55.17578125,0,
0.0,40.0390625,-0.9765625,46.38671875,0,
0.0,32.2265625,-13.671875,-6.34765625,0,
0.0,25.390625,-14.16015625,-5.859375,0,
0.0,44.921875,-9.27734375,37.59765625,0,
0.0,45.8984375,-17.578125,45.41015625,0,
0.0,21.97265625,-28.80859375,3.90625,0,
0.0,17.08984375,-30.76171875,-20.99609375,0,
0.0,32.71484375,-14.6484375,14.6484375,0,
0.0,44.43359375,1.953125,38.0859375,0,
0.0,34.1796875,-8.7890625,14.16015625,0,
0.0,30.76171875,-13.671875,-20.5078125,0,
0.0,34.66796875,13.671875,-0.48828125,0,
268.06640625,39.0625,38.57421875,51.7578125,0,
121.09375,41.50390625,33.69140625,39.0625,0,
-140.13671875,35.64453125,31.73828125,0.0,0,
-58.10546875,40.52734375,48.828125,4.8828125,0,
223.6328125,43.9453125,56.640625,49.8046875,0,
205.56640625,37.109375,49.31640625,64.453125,0,
-86.42578125,27.83203125,43.45703125,19.53125,0,
-128.41796875,38.57421875,61.5234375,-11.71875,0,
166.50390625,47.36328125,73.2421875,22.94921875,0,
253.41796875,36.62109375,67.87109375,47.8515625,0,
-26.85546875,29.296875,61.5234375,18.5546875,0,
-168.45703125,34.1796875,63.96484375,-5.859375,0,
79.58984375,45.41015625,78.61328125,39.0625,0,
267.578125,48.33984375,84.9609375,72.265625,0,
56.640625,43.45703125,72.75390625,28.3203125,0,
-169.921875,46.875,68.84765625,-0.48828125,0,
12.6953125,50.29296875,79.58984375,33.69140625,0,
272.4609375,44.43359375,86.42578125,83.49609375,0,
141.6015625,45.41015625,85.44921875,59.08203125,0,
-144.53125,43.45703125,81.0546875,6.8359375,0,
-92.28515625,37.59765625,78.125,7.8125,0,
189.94140625,34.66796875,76.66015625,51.26953125,0,
186.03515625,44.921875,87.890625,62.98828125,0,
-106.4453125,47.36328125,99.609375,16.6015625,0,
-169.921875,34.66796875,100.09765625,-2.9296875,0,
114.2578125,39.0625,104.98046875,34.1796875,0,
227.05078125,43.45703125,107.91015625,58.59375,0,
-34.1796875,37.59765625,102.05078125,21.484375,0,
-206.0546875,33.69140625,100.5859375,-17.578125,0,
30.76171875,39.55078125,109.86328125,18.06640625,0,
229.4921875,48.828125,120.1171875,62.98828125,0,
31.73828125,45.8984375,122.0703125,36.62109375,0,
-192.3828125,35.64453125,111.81640625,0.0,0,
-51.7578125,41.50390625,109.375,14.6484375,0,
198.2421875,54.6875,126.953125,40.52734375,0,
117.1875,48.828125,125.9765625,36.1328125,0,
-163.0859375,43.45703125,114.2578125,3.41796875,0,
-139.6484375,44.921875,118.65234375,7.32421875,0,
149.4140625,41.9921875,131.34765625,51.7578125,0,
176.26953125,45.41015625,131.34765625,63.4765625,0,
-97.16796875,49.31640625,120.60546875,19.04296875,0,
-191.40625,48.33984375,116.2109375,-7.32421875,0,
74.70703125,56.640625,123.046875,34.66796875,0,
223.14453125,63.96484375,130.859375,57.12890625,0,
-16.6015625,41.9921875,114.2578125,20.99609375,0,
-203.125,35.15625,109.86328125,-11.71875,0,
6.8359375,55.6640625,125.48828125,6.8359375,0,
221.6796875,50.29296875,121.09375,46.38671875,0,
60.546875,37.59765625,109.375,34.1796875,0,
-184.08203125,37.59765625,104.98046875,-8.7890625,0,
-72.75390625,47.8515625,108.3984375,-3.41796875,0,
199.21875,49.31640625,108.3984375,33.203125,0,
149.90234375,36.1328125,102.5390625,33.203125,0,
-122.0703125,31.25,102.5390625,3.90625,0,
-137.6953125,35.15625,105.46875,-8.7890625,0,
126.46484375,34.1796875,102.5390625,20.5078125,0,
194.3359375,29.296875,95.703125,29.296875,0,
-59.08203125,39.0625,101.07421875,-1.953125,0,
-158.69140625,40.52734375,97.65625,-11.23046875,0,
-1.953125,37.59765625,93.26171875,-29.296875,0,
51.26953125,39.55078125,95.21484375,-62.5,0,
-47.36328125,36.62109375,93.75,-33.69140625,0,
-87.890625,33.203125,95.703125,27.83203125,0,
17.08984375,36.62109375,96.6796875,22.4609375,0,
88.8671875,35.64453125,99.609375,-27.83203125,0,
8.7890625,22.94921875,98.14453125,-14.16015625,0,
-69.3359375,25.87890625,100.09765625,50.29296875,0,
-1.953125,28.80859375,95.21484375,64.453125,0,
88.8671875,24.4140625,94.23828125,5.859375,0,
48.33984375,39.55078125,101.07421875,-14.6484375,0,
-38.57421875,41.9921875,95.21484375,48.33984375,0,
-2.44140625,39.0625,94.7265625,82.51953125,0,
95.703125,45.8984375,98.6328125,30.76171875,0,
92.28515625,46.38671875,98.14453125,-6.34765625,0,
-5.37109375,40.0390625,94.23828125,41.9921875,0,
-25.87890625,35.64453125,90.8203125,88.8671875,0,
70.3125,35.15625,89.84375,44.921875,0,
111.328125,29.78515625,86.9140625,4.39453125,0,
24.90234375,27.34375,82.03125,45.41015625,0,
-28.80859375,35.64453125,83.984375,90.8203125,0,
54.6875,36.62109375,92.28515625,61.5234375,0,
116.69921875,30.2734375,89.84375,7.8125,0,
45.41015625,34.1796875,83.0078125,17.578125,0,
-27.34375,37.59765625,85.9375,79.1015625,0,
25.87890625,44.43359375,93.75,85.9375,0,
110.83984375,39.55078125,89.35546875,30.76171875,0,
80.078125,34.1796875,72.75390625,12.6953125,0,
-15.625,39.55078125,70.3125,60.546875,0,
-1.46484375,39.0625,71.77734375,89.35546875,0,
95.703125,31.25,61.5234375,33.69140625,0,
101.5625,25.87890625,54.19921875,-16.11328125,0,
7.8125,27.34375,59.5703125,20.01953125,0,
-15.625,31.25,71.2890625,65.91796875,0,
78.125,21.484375,66.40625,31.73828125,0,
115.72265625,18.5546875,58.10546875,-30.2734375,0,
20.99609375,28.80859375,61.03515625,-11.23046875,0,
-39.0625,35.64453125,68.84765625,50.78125,0,
32.2265625,31.25,62.01171875,39.55078125,0,
96.19140625,28.3203125,52.734375,-21.97265625,0,
37.59765625,25.390625,55.17578125,-20.5078125,0,
-37.59765625,25.390625,60.546875,53.7109375,0,
0.48828125,21.97265625,57.6171875,80.078125,0,
76.66015625,15.625,54.19921875,18.06640625,0,
55.6640625,41.9921875,60.05859375,-19.04296875,0,
-33.69140625,48.33984375,49.8046875,25.87890625,0,
-23.4375,41.015625,45.41015625,69.82421875,0,
71.2890625,39.55078125,52.734375,29.296875,0,
82.51953125,32.2265625,55.6640625,-16.11328125,0,
-0.9765625,38.0859375,54.19921875,28.80859375,0,
-24.4140625,38.57421875,49.31640625,85.9375,0,
67.87109375,32.71484375,46.875,45.41015625,0,
111.81640625,33.203125,49.8046875,-19.53125,0,
25.87890625,36.1328125,55.6640625,12.20703125,0,
-34.66796875,37.59765625,55.6640625,74.21875,0,
36.62109375,34.1796875,50.78125,53.7109375,0,
107.91015625,40.52734375,50.78125,-13.671875,0,
55.6640625,41.015625,48.828125,-11.23046875,0,
-22.4609375,24.4140625,42.96875,61.5234375,0,
19.53125,25.390625,46.875,72.265625,0,
105.95703125,37.109375,47.8515625,-1.46484375,0,
92.28515625,30.2734375,37.109375,-28.80859375,0,
1.46484375,36.62109375,38.0859375,36.62109375,0,
-11.71875,45.8984375,43.45703125,78.125,0,
80.56640625,41.015625,42.96875,29.78515625,0,
101.5625,41.015625,35.15625,-26.85546875,0,
9.27734375,42.48046875,28.80859375,13.18359375,0,
-24.90234375,37.59765625,33.203125,80.078125,0,
64.453125,40.0390625,41.9921875,50.29296875,0,
121.09375,36.1328125,44.43359375,-5.37109375,0,
46.38671875,30.2734375,43.45703125,10.25390625,0,
-25.390625,44.921875,59.08203125,66.89453125,0,
36.62109375,41.9921875,58.10546875,70.80078125,0,
113.28125,31.25,46.38671875,5.859375,0,
69.3359375,34.1796875,48.828125,-11.23046875,0,
-20.01953125,35.15625,59.08203125,41.50390625,0,
-0.48828125,30.76171875,62.01171875,65.91796875,0,
96.19140625,31.25,49.8046875,16.11328125,0,
98.14453125,29.78515625,40.0390625,-12.6953125,0,
-5.37109375,24.90234375,50.78125,39.0625,0,
-21.484375,25.390625,60.546875,78.125,0,
73.2421875,23.92578125,42.96875,41.50390625,0,
91.30859375,25.87890625,48.33984375,-19.53125,0,
-0.48828125,35.64453125,60.546875,-10.7421875,0,
-38.0859375,30.76171875,56.640625,49.8046875,0,
41.9921875,30.76171875,60.05859375,25.390625,0,
97.65625,41.50390625,62.01171875,-41.015625,0,
22.4609375,41.9921875,62.01171875,-23.4375,0,
-53.7109375,30.76171875,54.6875,43.45703125,0,
7.32421875,29.296875,57.12890625,51.26953125,0,
91.30859375,25.87890625,60.546875,-9.765625,0,
55.17578125,28.80859375,63.4765625,-30.2734375,0,
-35.15625,32.71484375,71.2890625,34.1796875,0,
-19.53125,23.4375,73.2421875,67.87109375,0,
70.80078125,34.66796875,85.44921875,8.30078125,0,
66.40625,34.1796875,86.42578125,-39.0625,0,
-35.15625,26.3671875,81.0546875,8.7890625,0,
-51.7578125,44.43359375,89.84375,64.453125,0,
46.875,47.8515625,97.65625,20.99609375,0,
84.47265625,36.1328125,97.16796875,-28.3203125,0,
-7.32421875,38.57421875,98.14453125,0.9765625,0,
-65.4296875,45.41015625,104.4921875,54.6875,0,
19.53125,46.38671875,106.4453125,50.29296875,0,
91.30859375,37.109375,104.98046875,-6.34765625,0,
32.2265625,26.3671875,102.05078125,-10.25390625,0,
-44.921875,39.0625,108.3984375,41.50390625,0,
2.44140625,53.22265625,118.65234375,50.29296875,0,
100.09765625,42.96875,107.421875,3.41796875,0,
75.1953125,41.015625,101.07421875,-15.13671875,0,
-32.2265625,40.52734375,108.88671875,38.57421875,0,
-20.99609375,34.66796875,109.375,69.82421875,0,
83.984375,25.87890625,101.07421875,26.85546875,0,
92.28515625,24.4140625,102.5390625,-12.20703125,0,
-5.859375,30.2734375,101.5625,18.5546875,0,
-32.2265625,31.25,95.21484375,71.2890625,0,
60.546875,16.11328125,94.7265625,45.8984375,0,
105.46875,13.671875,93.26171875,-14.16015625,0,
16.6015625,36.62109375,106.4453125,-4.8828125,0,
-51.7578125,33.203125,110.3515625,58.59375,0,
36.62109375,29.78515625,101.07421875,66.89453125,0,
121.09375,33.203125,92.7734375,5.859375,0,
51.26953125,30.76171875,89.84375,-5.859375,0,
-26.3671875,31.73828125,85.9375,60.05859375,0,
20.01953125,31.25,79.1015625,81.0546875,0,
112.79296875,30.76171875,77.1484375,28.3203125,0,
91.30859375,27.83203125,76.171875,1.953125,0,
-19.04296875,22.4609375,71.2890625,57.12890625,0,
-29.78515625,18.5546875,67.87109375,98.6328125,0,
66.89453125,21.97265625,70.3125,48.33984375,0,
90.8203125,30.76171875,81.54296875,-5.37109375,0,
-9.27734375,26.85546875,84.9609375,31.25,0,
-49.8046875,27.34375,83.0078125,84.47265625,0,
48.828125,28.80859375,81.54296875,54.19921875,0,
105.46875,26.3671875,79.1015625,-2.44140625,0,
14.6484375,35.15625,78.61328125,14.16015625,0,
-56.640625,47.8515625,82.51953125,71.77734375,0,
16.6015625,48.828125,85.9375,65.4296875,0,
99.609375,37.109375,80.078125,10.7421875,0,
42.96875,22.4609375,65.4296875,1.46484375,0,
-54.6875,20.5078125,61.5234375,53.7109375,0,
-15.625,36.62109375,83.0078125,75.68359375,0,
89.35546875,35.15625,81.0546875,4.8828125,0,
67.3828125,35.64453125,62.5,-67.3828125,0,
-51.26953125,41.9921875,64.94140625,-33.203125,0,
-50.29296875,43.45703125,67.87109375,34.66796875,0,
67.3828125,45.41015625,66.40625,13.18359375,0,
87.40234375,41.50390625,59.5703125,-35.64453125,0,
-20.01953125,37.59765625,59.5703125,-10.7421875,0,
-58.10546875,32.2265625,69.3359375,40.52734375,0,
33.203125,36.62109375,65.91796875,15.625,0,
87.890625,38.57421875,55.6640625,-43.45703125,0,
10.25390625,37.109375,56.640625,-30.2734375,0,
-70.3125,41.015625,65.91796875,25.87890625,0,
-13.18359375,37.59765625,64.94140625,24.4140625,0,
81.0546875,20.5078125,47.36328125,-33.69140625,0,
47.8515625,32.2265625,52.734375,-59.08203125,0,
-59.5703125,47.8515625,66.40625,-10.7421875,0,
-49.8046875,30.2734375,64.453125,25.390625,0,
55.6640625,29.78515625,70.3125,-25.87890625,0,
67.3828125,39.55078125,74.21875,-62.01171875,0,
-33.203125,38.0859375,74.21875,-6.34765625,0,
-63.96484375,32.2265625,71.77734375,41.9921875,0,
33.69140625,28.80859375,72.265625,3.41796875,0,
75.68359375,29.296875,75.1953125,-58.10546875,0,
-20.5078125,40.0390625,79.1015625,-35.15625,0,
-74.21875,33.69140625,79.1015625,28.80859375,0,
14.6484375,23.92578125,71.77734375,1.953125,0,
85.9375,38.57421875,80.56640625,-66.40625,0,
16.6015625,39.0625,81.54296875,-55.17578125,0,
-63.96484375,36.1328125,79.1015625,12.20703125,0,
-14.6484375,41.50390625,83.49609375,29.78515625,0,
72.265625,34.66796875,83.49609375,-17.08984375,0,
43.45703125,25.390625,80.56640625,-33.69140625,0,
-53.7109375,33.69140625,83.49609375,19.04296875,0,
-40.0390625,31.25,86.9140625,54.6875,0,
58.10546875,27.34375,83.984375,-2.44140625,0,
67.3828125,40.0390625,81.54296875,-59.08203125,0,
-27.34375,24.90234375,65.4296875,-17.578125,0,
-63.4765625,18.06640625,70.3125,29.296875,0,
28.80859375,40.0390625,89.84375,-12.20703125,0,
84.9609375,39.55078125,78.61328125,-62.5,0,
-6.8359375,38.0859375,78.125,-40.0390625,0,
-76.66015625,41.50390625,89.84375,14.6484375,0,
5.37109375,41.015625,89.35546875,5.37109375,0,
82.51953125,36.1328125,83.49609375,-48.33984375,0,
36.1328125,21.97265625,82.03125,-39.0625,0,
-55.17578125,18.5546875,85.44921875,17.08984375,0,
-31.25,27.34375,87.890625,23.4375,0,
72.75390625,25.390625,85.44921875,-22.94921875,0,
57.12890625,28.80859375,80.56640625,-45.8984375,0,
-54.19921875,47.8515625,86.9140625,-1.46484375,0,
-57.12890625,47.8515625,85.44921875,36.62109375,0,
52.24609375,39.0625,79.58984375,-0.9765625,0,
75.68359375,37.109375,76.171875,-48.828125,0,
-35.64453125,44.43359375,76.66015625,-19.53125,0,
-73.73046875,41.50390625,78.125,32.2265625,0,
30.2734375,34.66796875,68.359375,-2.44140625,0,
90.33203125,33.69140625,62.01171875,-60.546875,0,
4.8828125,24.4140625,59.5703125,-37.59765625,0,
-67.87109375,30.2734375,60.05859375,20.5078125,0,
3.90625,30.2734375,53.22265625,20.01953125,0,
87.40234375,33.69140625,52.734375,-35.64453125,0,
40.52734375,45.8984375,64.94140625,-41.015625,0,
-52.734375,27.83203125,66.89453125,25.390625,0,
-20.5078125,19.04296875,66.40625,45.41015625,0,
88.8671875,40.52734375,63.96484375,-5.859375,0,
80.56640625,46.38671875,59.5703125,-31.25,0,
-34.66796875,37.59765625,56.640625,22.94921875,0,
-41.015625,37.109375,55.6640625,83.0078125,0,
67.3828125,39.55078125,56.640625,47.36328125,0,
94.23828125,35.15625,48.828125,-10.25390625,0,
-4.39453125,28.3203125,43.45703125,21.484375,0,
-53.7109375,22.4609375,44.921875,80.56640625,0,
41.50390625,41.015625,55.6640625,65.4296875,0,
126.46484375,49.8046875,56.15234375,35.15625,0,
50.78125,36.62109375,54.6875,52.734375,0,
-56.15234375,30.2734375,60.05859375,80.56640625,0,
0.0,23.92578125,53.22265625,70.80078125,0,
98.14453125,23.4375,45.8984375,22.94921875,0,
61.5234375,23.92578125,46.38671875,7.32421875,0,
-33.203125,27.34375,51.26953125,58.59375,0,
-16.11328125,27.34375,52.24609375,82.51953125,0,
97.16796875,18.5546875,43.45703125,41.015625,0,
100.5859375,12.20703125,37.59765625,15.625,0,
-8.7890625,20.01953125,44.921875,50.29296875,0,
-20.01953125,31.25,47.36328125,96.19140625,0,
81.54296875,21.484375,37.59765625,59.08203125,0,
112.79296875,13.671875,29.78515625,6.34765625,0,
20.5078125,28.3203125,38.57421875,33.203125,0,
-32.71484375,30.2734375,41.50390625,85.9375,2,
49.8046875,30.2734375,35.15625,73.73046875,0,
125.0,36.62109375,33.69140625,15.625,0,
51.7578125,32.2265625,34.1796875,18.5546875,0,
-37.59765625,25.87890625,37.109375,78.61328125,0,
16.6015625,21.97265625,32.2265625,85.9375,0,
105.46875,24.4140625,27.34375,28.3203125,0,
