Channel 1,Channel 2,Channel 3,Channel 4,Classification
36.1328125,-31.73828125,61.5234375,47.8515625,0
48.33984375,69.82421875,67.3828125,61.5234375,0
81.0546875,-196.2890625,66.40625,91.796875,0
78.61328125,-377.9296875,54.19921875,82.03125,0
41.9921875,-26.85546875,52.734375,50.29296875,0
43.9453125,33.203125,55.17578125,49.8046875,0
69.82421875,-36.1328125,50.29296875,77.63671875,0
70.3125,47.8515625,63.4765625,84.9609375,0
50.29296875,104.4921875,72.75390625,57.6171875,0
46.875,0.48828125,74.21875,51.26953125,0
71.77734375,-54.6875,63.4765625,71.2890625,0
91.796875,97.65625,56.640625,87.40234375,0
62.5,139.16015625,51.26953125,80.56640625,0
39.55078125,-34.66796875,55.6640625,51.26953125,0
61.5234375,-185.546875,57.12890625,58.59375,0
84.47265625,-156.73828125,60.05859375,75.1953125,0
69.82421875,89.35546875,55.6640625,74.70703125,0
31.73828125,-113.28125,52.734375,45.41015625,0
50.29296875,-478.515625,52.24609375,40.0390625,0
77.1484375,-67.87109375,49.8046875,69.82421875,0
70.80078125,174.31640625,61.5234375,69.82421875,0
41.9921875,-122.0703125,63.4765625,43.45703125,0
46.875,-109.86328125,43.9453125,43.9453125,0
75.1953125,91.796875,31.25,64.453125,0
69.82421875,193.359375,42.48046875,72.265625,0
41.015625,6.8359375,49.8046875,56.15234375,0
39.0625,-241.2109375,45.41015625,39.55078125,0
58.10546875,-146.97265625,47.8515625,54.19921875,0
67.3828125,93.26171875,50.29296875,68.359375,0
52.734375,-210.9375,56.15234375,42.48046875,0
34.1796875,-504.39453125,70.80078125,19.04296875,0
43.9453125,-10.7421875,56.640625,38.0859375,0
55.6640625,101.5625,44.921875,55.6640625,0
56.640625,-36.1328125,57.12890625,57.12890625,0
25.390625,-12.6953125,63.4765625,36.62109375,0
37.109375,68.84765625,56.640625,45.8984375,0
59.08203125,-3.41796875,54.19921875,64.94140625,0
61.5234375,-48.33984375,49.31640625,61.5234375,0
43.45703125,-120.1171875,47.8515625,39.55078125,0
29.78515625,-182.6171875,53.7109375,35.15625,0
52.24609375,-125.0,44.43359375,57.12890625,0
60.546875,-333.0078125,45.41015625,65.4296875,0
40.0390625,-173.828125,57.6171875,44.921875,0
27.34375,23.4375,43.45703125,30.76171875,0
62.98828125,-77.1484375,35.64453125,52.734375,0
86.9140625,-29.296875,49.31640625,66.40625,0
54.19921875,60.05859375,46.38671875,54.19921875,0
12.6953125,-52.734375,41.9921875,27.83203125,0
32.2265625,-116.2109375,52.734375,31.73828125,0
63.96484375,-57.12890625,58.59375,59.5703125,0
54.6875,-108.3984375,46.875,58.10546875,0
29.296875,-308.59375,48.33984375,29.78515625,0
41.015625,-305.6640625,58.10546875,40.0390625,0
61.5234375,-62.01171875,54.6875,65.4296875,0
58.10546875,102.5390625,50.78125,70.3125,0
29.296875,95.703125,37.59765625,40.0390625,0
25.87890625,-429.6875,48.33984375,14.16015625,0
45.8984375,-475.09765625,57.6171875,42.96875,0
53.7109375,54.6875,43.9453125,65.91796875,0
