Channel 1,Channel 2,Channel 3,Channel 4,Classification
124.51171875,122.55859375,75.68359375,124.51171875,0
73.73046875,127.9296875,68.359375,93.75,0
119.140625,128.41796875,72.75390625,131.8359375,0
171.38671875,122.55859375,79.58984375,167.96875,0
138.18359375,126.953125,75.68359375,148.4375,0
73.73046875,140.13671875,78.125,105.95703125,0
90.33203125,154.296875,81.54296875,111.81640625,0
144.53125,139.16015625,72.75390625,151.85546875,0
156.73828125,120.1171875,61.5234375,158.203125,0
97.65625,115.234375,62.5,113.28125,0
93.75,116.69921875,69.82421875,106.4453125,0
143.06640625,110.83984375,72.75390625,136.23046875,0
156.25,108.3984375,73.73046875,152.34375,0
119.62890625,105.95703125,71.2890625,131.34765625,0
91.30859375,109.375,63.96484375,104.00390625,0
133.30078125,121.58203125,66.89453125,135.25390625,0
149.90234375,121.09375,64.453125,165.0390625,0
114.2578125,131.8359375,60.546875,144.04296875,0
71.77734375,145.01953125,74.21875,103.02734375,0
106.4453125,146.484375,73.2421875,122.55859375,0
166.9921875,138.18359375,56.15234375,153.80859375,0
151.3671875,128.41796875,52.24609375,135.7421875,0
61.03515625,121.58203125,60.05859375,94.23828125,0
88.8671875,120.1171875,59.5703125,104.4921875,0
143.06640625,127.44140625,56.640625,140.625,0
133.7890625,140.625,60.546875,154.296875,0
83.49609375,132.32421875,67.3828125,108.88671875,0
68.359375,136.71875,67.3828125,88.8671875,0
141.6015625,160.15625,61.5234375,153.3203125,0
183.59375,161.1328125,58.59375,188.96484375,0
144.04296875,175.78125,53.7109375,158.69140625,0
95.21484375,187.5,51.26953125,119.62890625,0
146.484375,195.3125,46.875,156.25,0
179.6875,197.75390625,51.26953125,201.171875,0
137.6953125,211.42578125,47.8515625,180.17578125,0
102.05078125,197.75390625,44.921875,121.09375,0
129.8828125,194.82421875,51.7578125,130.859375,0
171.38671875,238.28125,50.78125,169.921875,0
164.0625,243.65234375,59.5703125,157.2265625,0
104.4921875,231.93359375,63.4765625,109.86328125,0
118.65234375,215.8203125,56.15234375,113.76953125,0
168.9453125,207.03125,56.640625,153.3203125,0
169.921875,207.51953125,59.5703125,160.15625,0
125.9765625,195.80078125,61.5234375,110.83984375,0
109.86328125,175.29296875,68.359375,85.9375,0
174.31640625,168.45703125,70.80078125,129.8828125,0
198.2421875,180.6640625,76.66015625,158.69140625,0
129.39453125,171.875,89.35546875,123.046875,0
81.54296875,157.71484375,83.984375,89.84375,0
125.48828125,147.94921875,78.125,129.39453125,0
171.38671875,135.7421875,87.890625,161.62109375,0
147.94921875,141.6015625,88.37890625,151.85546875,0
75.1953125,138.18359375,78.125,106.4453125,0
101.07421875,140.13671875,69.82421875,113.28125,0
155.2734375,146.484375,79.58984375,161.1328125,0
143.5546875,127.44140625,79.58984375,169.43359375,0
90.8203125,110.83984375,78.125,117.67578125,0
84.9609375,117.67578125,85.44921875,98.14453125,0
134.765625,119.140625,89.84375,151.85546875,0
156.73828125,117.1875,93.26171875,171.875,0
97.65625,105.46875,94.23828125,121.58203125,0
74.70703125,99.12109375,97.16796875,73.2421875,0
135.25390625,96.6796875,97.65625,113.76953125,0
157.2265625,83.984375,89.35546875,173.33984375,0
114.74609375,84.9609375,93.26171875,157.2265625,0
62.01171875,80.078125,99.12109375,109.375,0
126.46484375,86.42578125,96.6796875,124.51171875,0
181.15234375,128.41796875,91.796875,164.0625,0
123.046875,143.5546875,85.9375,167.48046875,0
67.3828125,133.30078125,84.47265625,114.2578125,0
107.421875,124.51171875,85.9375,112.3046875,0
185.05859375,121.58203125,87.40234375,152.83203125,0
155.2734375,127.9296875,90.33203125,152.34375,0
59.08203125,139.6484375,93.75,106.4453125,0
57.12890625,148.92578125,91.30859375,86.42578125,0
122.0703125,139.16015625,91.30859375,132.8125,0
147.94921875,128.90625,96.19140625,153.80859375,0
114.2578125,148.92578125,96.19140625,120.60546875,0
72.265625,149.90234375,105.95703125,100.09765625,0
131.34765625,132.32421875,109.86328125,136.71875,0
186.5234375,119.62890625,95.21484375,169.921875,0
145.01953125,110.83984375,95.703125,148.92578125,0
71.2890625,116.2109375,103.515625,98.6328125,0
104.4921875,122.55859375,107.421875,132.8125,0
160.64453125,121.58203125,93.75,167.96875,0
148.92578125,120.60546875,83.984375,144.53125,0
81.0546875,90.33203125,96.6796875,112.79296875,0
90.8203125,73.73046875,101.07421875,115.234375,0
143.06640625,79.58984375,96.6796875,157.2265625,0
136.71875,62.01171875,100.5859375,162.109375,0
95.21484375,61.5234375,105.95703125,107.421875,0
64.94140625,66.89453125,104.4921875,83.49609375,0
118.65234375,72.75390625,103.02734375,116.69921875,0
152.34375,77.1484375,92.7734375,145.5078125,0
104.00390625,76.66015625,89.84375,119.62890625,0
70.3125,58.10546875,93.75,79.58984375,0
108.3984375,60.546875,91.30859375,114.74609375,0
141.11328125,90.33203125,89.84375,156.25,0
126.46484375,104.98046875,90.8203125,136.71875,0
84.9609375,110.83984375,88.8671875,88.8671875,0
105.46875,113.76953125,80.56640625,107.91015625,0
152.34375,129.39453125,81.0546875,155.2734375,0
151.3671875,131.34765625,83.0078125,151.3671875,0
82.51953125,119.140625,80.078125,103.515625,0
90.8203125,116.2109375,76.66015625,92.7734375,0
141.11328125,104.4921875,76.171875,131.8359375,0
145.5078125,85.9375,75.68359375,148.92578125,0
85.44921875,102.5390625,79.58984375,106.93359375,0
56.15234375,124.0234375,82.03125,76.171875,0
116.69921875,124.0234375,71.77734375,124.0234375,0
154.78515625,125.0,68.84765625,150.390625,0
121.58203125,119.62890625,83.0078125,114.2578125,0
50.78125,117.1875,91.796875,73.2421875,0
83.0078125,114.74609375,84.47265625,96.6796875,0
128.41796875,111.81640625,78.125,133.30078125,0
103.02734375,117.1875,80.078125,122.55859375,0
62.01171875,124.0234375,81.0546875,77.63671875,0
100.5859375,139.16015625,75.68359375,82.03125,0
153.80859375,153.3203125,82.51953125,122.0703125,0
145.99609375,138.18359375,89.84375,133.7890625,0
90.8203125,125.9765625,88.8671875,111.328125,0
82.03125,131.34765625,93.26171875,108.88671875,0
132.8125,135.7421875,103.02734375,141.6015625,0
167.96875,130.37109375,106.4453125,148.4375,0
139.6484375,121.09375,103.515625,116.69921875,0
87.890625,121.09375,101.5625,89.35546875,0
99.12109375,119.140625,93.26171875,116.2109375,0
150.390625,123.53515625,88.8671875,142.578125,0
113.76953125,122.0703125,89.35546875,116.2109375,0
48.33984375,113.76953125,86.9140625,71.77734375,0
106.93359375,106.93359375,83.984375,100.09765625,0
149.90234375,94.7265625,87.40234375,144.04296875,0
132.32421875,98.14453125,88.8671875,137.6953125,0
87.890625,115.72265625,83.49609375,98.14453125,0
96.6796875,116.2109375,87.40234375,90.33203125,0
154.296875,122.0703125,87.40234375,135.7421875,0
162.109375,116.69921875,83.0078125,148.92578125,0
96.6796875,112.3046875,87.40234375,98.6328125,0
82.51953125,148.92578125,89.35546875,85.9375,0
148.92578125,172.36328125,94.23828125,133.30078125,0
163.0859375,181.640625,97.16796875,158.203125,0
109.86328125,199.70703125,83.49609375,128.41796875,0
60.05859375,194.82421875,83.49609375,96.6796875,0
101.5625,188.96484375,85.44921875,125.9765625,0
148.92578125,173.33984375,80.078125,159.66796875,0
100.5859375,157.71484375,78.125,128.90625,0
32.2265625,180.17578125,75.1953125,75.68359375,0
81.54296875,181.15234375,65.91796875,95.703125,0
136.71875,174.8046875,66.40625,146.97265625,0
129.8828125,183.59375,61.03515625,148.92578125,0
60.546875,177.734375,60.546875,100.09765625,0
73.73046875,168.9453125,72.75390625,99.609375,0
148.4375,143.06640625,72.75390625,143.5546875,0
133.30078125,133.30078125,79.1015625,155.76171875,0
72.265625,149.4140625,81.0546875,108.88671875,0
65.91796875,145.99609375,64.453125,87.890625,0
126.953125,152.34375,62.01171875,129.39453125,0
154.296875,151.85546875,70.3125,136.71875,0
117.1875,151.85546875,69.3359375,111.81640625,0
75.1953125,147.4609375,67.3828125,93.26171875,0
123.046875,142.08984375,68.359375,120.1171875,0
180.17578125,157.71484375,64.453125,162.109375,0
128.90625,146.97265625,55.17578125,145.99609375,0
58.10546875,142.08984375,50.29296875,102.5390625,0
85.44921875,146.97265625,52.24609375,118.65234375,0
140.13671875,152.34375,54.6875,152.83203125,0
129.8828125,162.109375,66.40625,160.15625,0
82.51953125,159.1796875,69.82421875,116.2109375,0
89.35546875,157.71484375,63.4765625,86.9140625,0
126.46484375,153.80859375,66.89453125,125.0,0
148.4375,157.71484375,62.01171875,162.109375,0
97.65625,155.76171875,61.03515625,125.9765625,0
60.546875,137.6953125,58.59375,96.6796875,0
118.65234375,134.27734375,46.875,136.23046875,0
155.2734375,147.94921875,52.24609375,163.0859375,0
107.421875,153.80859375,56.15234375,137.20703125,0
62.98828125,157.2265625,50.29296875,96.19140625,0
106.93359375,149.90234375,57.6171875,109.375,0
145.01953125,149.4140625,63.96484375,148.4375,0
133.30078125,143.06640625,60.05859375,136.23046875,0
77.1484375,121.09375,56.640625,78.61328125,0
81.54296875,128.90625,55.6640625,84.47265625,0
137.20703125,144.04296875,49.31640625,133.30078125,0
143.06640625,128.90625,54.19921875,142.578125,0
96.6796875,123.53515625,62.98828125,106.93359375,0
91.30859375,124.0234375,55.17578125,88.8671875,0
141.6015625,128.41796875,61.5234375,124.0234375,0
158.203125,120.60546875,60.05859375,145.99609375,0
103.02734375,108.3984375,55.6640625,109.86328125,0
67.3828125,113.28125,77.1484375,75.68359375,0
122.55859375,114.74609375,82.03125,104.00390625,0
157.71484375,126.46484375,76.66015625,134.27734375,0
104.4921875,150.390625,70.3125,103.515625,0
52.24609375,161.1328125,69.82421875,74.70703125,0
101.5625,171.38671875,69.3359375,106.4453125,0
152.83203125,183.10546875,57.12890625,139.16015625,0
134.765625,188.96484375,52.734375,131.8359375,0
60.546875,182.6171875,55.6640625,86.42578125,0
72.265625,171.38671875,53.22265625,92.7734375,0
132.32421875,198.73046875,51.7578125,134.765625,0
129.39453125,204.58984375,47.36328125,133.7890625,0
67.3828125,191.89453125,49.31640625,95.21484375,0
64.94140625,188.96484375,55.6640625,76.66015625,0
115.234375,172.8515625,41.015625,105.95703125,0
103.515625,181.640625,35.15625,139.16015625,0
76.171875,202.1484375,51.7578125,118.1640625,0
40.52734375,197.265625,58.10546875,72.265625,0
87.40234375,192.87109375,51.26953125,87.890625,0
124.51171875,197.265625,58.10546875,116.2109375,0
85.44921875,182.6171875,49.8046875,96.19140625,0
29.296875,169.43359375,37.109375,43.45703125,0
50.78125,164.55078125,33.203125,45.8984375,0
107.421875,156.73828125,23.4375,72.265625,0
99.12109375,150.390625,27.34375,66.89453125,0
22.94921875,141.11328125,38.57421875,21.97265625,0
28.3203125,145.99609375,36.62109375,11.71875,0
104.00390625,139.6484375,33.203125,56.640625,0
129.39453125,134.27734375,38.57421875,93.75,0
55.6640625,156.25,45.41015625,62.5,0
22.4609375,177.734375,49.8046875,27.83203125,0
95.703125,175.29296875,53.22265625,89.35546875,0
127.9296875,162.59765625,49.8046875,127.9296875,2
80.078125,150.87890625,56.640625,88.37890625,0
18.06640625,142.578125,65.91796875,50.78125,0
61.03515625,131.34765625,59.08203125,91.796875,0
120.60546875,124.0234375,61.03515625,133.30078125,0
100.5859375,127.9296875,63.4765625,118.1640625,0
31.73828125,103.02734375,60.05859375,66.89453125,0
63.4765625,85.44921875,57.6171875,71.77734375,0
130.37109375,84.9609375,48.33984375,120.60546875,0
120.1171875,76.66015625,43.45703125,118.65234375,0
79.58984375,72.265625,63.4765625,70.3125,0
78.125,69.82421875,70.80078125,67.3828125,0
111.328125,65.4296875,62.98828125,110.3515625,0
115.72265625,58.59375,58.59375,141.11328125,0
65.91796875,39.0625,58.10546875,111.328125,0
50.29296875,39.0625,66.40625,68.359375,0
105.46875,55.17578125,69.82421875,101.07421875,0
140.625,63.96484375,58.59375,136.23046875,0
98.14453125,69.82421875,60.546875,106.93359375,0
45.41015625,67.3828125,65.4296875,73.2421875,0
90.8203125,47.8515625,70.3125,89.84375,0
148.4375,41.015625,65.91796875,117.67578125,0
131.8359375,40.52734375,57.6171875,119.62890625,0
67.87109375,31.73828125,73.2421875,91.30859375,0
96.6796875,35.15625,74.21875,98.6328125,0
161.1328125,17.08984375,59.08203125,136.71875,0
157.2265625,4.39453125,66.89453125,157.2265625,0
104.98046875,19.53125,78.125,107.91015625,0
94.23828125,35.15625,77.63671875,88.8671875,0
145.99609375,39.55078125,73.2421875,130.859375,0
170.41015625,35.64453125,62.5,147.94921875,0
105.46875,32.71484375,70.80078125,125.48828125,0
51.7578125,22.94921875,76.171875,74.70703125,0
118.1640625,25.390625,67.87109375,92.7734375,0
168.9453125,30.76171875,75.1953125,152.34375,0
134.27734375,39.55078125,80.56640625,137.6953125,0
72.265625,40.0390625,79.1015625,89.35546875,0
110.83984375,45.41015625,74.70703125,107.91015625,0
160.15625,67.3828125,79.58984375,144.53125,0
136.23046875,67.87109375,77.1484375,138.671875,0
79.58984375,62.98828125,72.265625,88.37890625,0
77.1484375,78.61328125,77.1484375,86.9140625,0
138.671875,97.16796875,66.89453125,134.765625,0
161.1328125,93.26171875,71.77734375,143.5546875,0
92.28515625,92.28515625,74.70703125,97.16796875,0
76.171875,118.1640625,58.10546875,88.8671875,0
140.13671875,117.67578125,51.26953125,144.53125,0
162.109375,106.93359375,53.22265625,173.33984375,0
104.00390625,130.859375,59.08203125,133.7890625,0
60.546875,139.6484375,52.24609375,86.9140625,0
105.46875,132.8125,50.78125,113.28125,0
148.92578125,128.41796875,53.22265625,149.4140625,0
118.1640625,125.48828125,47.36328125,127.9296875,0
51.7578125,124.0234375,42.96875,79.58984375,0
88.37890625,123.53515625,37.109375,100.09765625,0
147.94921875,135.7421875,37.59765625,125.48828125,0
130.859375,149.90234375,48.33984375,126.953125,0
87.890625,146.484375,49.31640625,99.609375,0
80.078125,131.34765625,44.921875,85.9375,0
124.0234375,117.1875,37.109375,125.48828125,0
134.765625,130.859375,40.52734375,137.6953125,0
74.21875,134.27734375,43.9453125,94.7265625,0
58.10546875,129.8828125,45.41015625,73.2421875,0
138.671875,135.7421875,52.24609375,110.83984375,0
187.98828125,136.23046875,51.7578125,144.53125,0
103.02734375,114.74609375,56.15234375,124.0234375,0
35.15625,97.16796875,61.5234375,75.68359375,0
91.796875,92.7734375,54.6875,98.14453125,0
140.625,97.16796875,52.734375,147.4609375,0
121.09375,84.47265625,54.6875,146.484375,0
56.15234375,68.84765625,43.45703125,101.07421875,0
78.61328125,93.26171875,41.9921875,97.16796875,0
142.08984375,98.6328125,47.36328125,140.13671875,0
141.6015625,83.0078125,36.62109375,145.99609375,0
65.91796875,58.10546875,33.69140625,101.07421875,0
54.6875,65.4296875,39.0625,92.28515625,0
119.62890625,99.609375,37.59765625,136.23046875,0
154.296875,100.5859375,20.01953125,156.73828125,0
91.30859375,88.37890625,24.4140625,99.12109375,0
40.52734375,84.47265625,38.0859375,60.546875,0
110.83984375,80.56640625,44.43359375,111.328125,0
142.08984375,74.21875,53.7109375,143.5546875,0
102.5390625,73.2421875,56.640625,115.72265625,0
49.31640625,69.82421875,54.19921875,77.1484375,0
83.0078125,68.359375,47.8515625,103.02734375,0
133.30078125,65.4296875,52.24609375,133.7890625,0
107.421875,65.4296875,48.828125,123.046875,0
62.5,76.66015625,42.48046875,71.77734375,0
69.3359375,83.49609375,46.875,66.89453125,0
119.140625,85.9375,51.26953125,108.3984375,0
122.0703125,85.44921875,48.828125,112.79296875,0
63.4765625,74.21875,49.31640625,73.73046875,0
55.17578125,89.84375,56.640625,61.03515625,0
106.93359375,116.69921875,61.03515625,105.95703125,0
134.27734375,109.375,57.12890625,130.859375,0
83.984375,109.86328125,55.6640625,99.12109375,0
34.66796875,124.51171875,59.5703125,67.87109375,0
87.890625,125.9765625,57.12890625,99.609375,0
151.3671875,131.8359375,68.84765625,142.08984375,0
117.67578125,132.8125,69.3359375,126.953125,0
34.1796875,104.4921875,68.359375,69.3359375,0
60.546875,123.046875,81.54296875,86.42578125,0
125.48828125,149.4140625,89.84375,138.671875,0
122.0703125,147.4609375,94.7265625,140.13671875,0
61.5234375,157.71484375,99.12109375,94.7265625,0
68.359375,150.87890625,92.28515625,78.125,0
139.16015625,148.92578125,84.47265625,126.46484375,0
150.390625,148.92578125,84.9609375,152.83203125,0
103.515625,137.6953125,83.984375,104.00390625,0
78.125,121.58203125,89.35546875,79.1015625,0
109.86328125,110.83984375,90.33203125,129.39453125,0
150.87890625,116.69921875,82.51953125,159.1796875,0
104.00390625,137.20703125,83.0078125,123.046875,0
57.12890625,142.578125,94.7265625,84.9609375,0
104.4921875,146.97265625,94.23828125,116.69921875,0
158.69140625,163.0859375,91.796875,152.83203125,0
132.8125,165.0390625,95.21484375,128.90625,0
45.8984375,163.57421875,84.47265625,84.9609375,0
70.3125,178.22265625,83.0078125,95.21484375,0
137.6953125,186.03515625,86.42578125,136.71875,0
135.25390625,173.33984375,83.984375,125.48828125,0
62.5,160.64453125,88.37890625,72.265625,0
68.84765625,179.6875,84.47265625,78.61328125,0
128.41796875,188.96484375,81.54296875,131.8359375,0
153.3203125,187.01171875,83.49609375,148.92578125,0
96.19140625,189.453125,88.37890625,99.609375,0
60.05859375,183.10546875,88.8671875,75.1953125,0
127.9296875,172.8515625,86.42578125,120.60546875,0
157.71484375,169.43359375,78.61328125,140.625,0
119.62890625,163.0859375,62.01171875,112.79296875,0
71.2890625,148.92578125,69.3359375,81.0546875,0
98.14453125,136.71875,85.9375,112.3046875,0
149.4140625,143.5546875,99.609375,148.92578125,0
136.23046875,151.85546875,103.02734375,122.0703125,0
66.40625,144.04296875,103.02734375,80.078125,0
90.33203125,135.25390625,104.98046875,95.703125,0
148.92578125,130.859375,101.07421875,136.23046875,0
148.92578125,134.27734375,94.23828125,148.92578125,0
98.14453125,135.25390625,96.19140625,99.609375,0
61.5234375,141.6015625,102.5390625,71.77734375,0
110.83984375,160.64453125,83.984375,110.3515625,0
143.5546875,157.2265625,76.66015625,140.13671875,0
85.9375,160.64453125,85.44921875,113.28125,0
54.19921875,171.875,64.453125,79.58984375,0
0.0,169.43359375,61.5234375,113.76953125,0
0.0,174.8046875,68.84765625,147.94921875,0
0.0,176.26953125,66.89453125,126.46484375,0
0.0,182.12890625,67.87109375,80.56640625,0
0.0,177.734375,73.2421875,98.6328125,0
0.0,174.31640625,74.70703125,145.5078125,0
0.0,171.38671875,68.84765625,138.18359375,0
